_id,userId,userName,alias,profilePicture,userCreatedAt,bio,followers,following,lists,statusesCount,verified,userLocation,lang,type,text,createdAt,mentions,totalRetweets,favorites,replies,links,firstLink,images,impressions,isImage,firstImage,location,url,noteTweetText,inReplyTo,inReplyToId,inReplyToUserId,reportName
1575243331919089678,1538259530223607808,Daniel Villamizar,DanielVBasto,https://pbs.twimg.com/profile_images/1538259615632211968/IVJLOZTC_normal.jpg,2022-06-18T20:37:26.000Z,"Abogado Constitucionalista Administrativista",1830,4838,0,1407,false,"Bucaramanga, Colombia",es,original,"Presidente petro a esto llama vivir sabroso requiera al ministro de educación para que se apersone  directamente de esta corrupcion en los almuerzos del PAE  igual o peor situacion se presenta en otros municipiosveredas y corregimientos del pais con los desfavorecidos.. https://t.co/idc4Yat2lT",2022-09-28T21:57:31.000Z,"[]",14,7,2,"[""""]","","[]",0,false,,"Bucaramanga Colombia",https://x.com/user/status/1575243331919089678,,false,,,
1575242084998860801,992911399780339713,JORGEED01637422,JORGEED01637421,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2018-05-05T23:38:19.000Z,"",83,65,0,30804,false,"",es,reply,"@marthaperaltae El ofrecimiento de Paz Total del hoy Presidente Petro comienza a ser REAL no un SUEÑO; mi alegría inmensa por las mayorías excluidas y atemorizadas por 30 años de  rimo amidas del Uribato. COMIENZAN A VIVIR SABROSO LAS MAYORÍAS EXCLUIDAS",2022-09-28T21:52:34.000Z,"[""@marthaperaltae""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575242084998860801,,marthaperaltae,1575144687282913282,201256928,
1575231459253948418,2788410130,Kelvis Ochoa,18Kelocho,https://pbs.twimg.com/profile_images/605596511636987904/Z6QS5f7v_normal.jpg,2014-09-28T02:54:37.000Z,"",17,20,0,2492,false,"",es,reply,"@elespectador Eso es a lo que Francia Marquez se refería con vivir sabroso",2022-09-28T21:10:20.000Z,"[""@elespectador""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575231459253948418,,elespectador,1575228977492394014,14834302,
1575197936904196096,3069070198,carlos castaño,carlos03713611,https://pbs.twimg.com/profile_images/573225169482731520/zFVpB9pa_normal.jpeg,2015-03-04T01:36:24.000Z,"COMERCIANTE ORGULLOSAMENTE VALLUNO URIBISTA ANTI COMUNISTA",1796,1979,0,126176,false,"",es,reply,"@santy_preciado Amigo el fusil lo cargo petro las fart eln clan del golfo m19 llevan 55 años matando colombianos x deporte gusto placer plata para vivir sabroso y esos números los dio el astrólogo de la jep",2022-09-28T18:57:08.000Z,"[""@santy_preciado""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575197936904196096,,santy_preciado,1574845986656092163,1204069858297745409,
1575193720961396736,1566962525337419776,Albeiro Bermudez,AlbeiroBermud19,https://pbs.twimg.com/profile_images/1566962609982685184/4bL10v5q_normal.png,2022-09-06T01:32:53.000Z,"",2,152,0,62,false,"",es,original,"@AlertaCol @Mineducacion @PGN_COL @petrogustavo Dónde están los petristas miren sus hijos pasando necesidades mientras la primera dama de viaje x el mundo dándose buena vida q chimba de electores los lleno petro de ilusiones jajajjajaa a vivir sabroso",2022-09-28T18:40:23.000Z,"[""@alertacol"",""@mineducacion"",""@pgn_col"",""@petrogustavo""]",0,0,1,"[]",,"[]",0,false,,"",https://x.com/user/status/1575193720961396736,,false,,,
1575188667030589440,2271300471,Nabridu,nabridu,https://pbs.twimg.com/profile_images/460624089640861696/A-viDaqM_normal.jpeg,2014-01-09T18:16:05.000Z,"nabridu",9,52,0,212,false,"",es,reply,"@diaspora_social @GOYOCQT Esa señora quiere vivir sabroso y esta vociferando por rabia y quiera oh no petro es el presidente y que se va ser",2022-09-28T18:20:18.000Z,"[""@diaspora_social"",""@goyocqt""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575188667030589440,,diaspora_social,1574738241122881537,1413531064916713472,
1575181623632351232,1403492374106542080,Misión cumplida,ojocolombia2026,https://pbs.twimg.com/profile_images/1664067788623806466/IGsjYDmr_normal.jpg,2021-06-11T23:20:42.000Z,"Misión cumplida",76277,550,83,94833,true,"",es,reply,"@Danielbricen Petro prometió vivir SABROSO y ya piedad está viviendo SABROSO",2022-09-28T17:52:19.000Z,"[""@danielbricen""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575181623632351232,,Danielbricen,1574900246945177614,204448549,
1575181612371038208,1573016181405093888,Leopoldo,Leopold83968382,https://pbs.twimg.com/profile_images/1575255810044837895/-2eydk4b_normal.jpg,2022-09-22T18:28:05.000Z,"",225,1817,0,14285,false,"",es,reply,"@piedadcordoba Vea pues apareció teodora de bolivar digo piedad Córdoba la reina del flow del pacto de la picota narcotráfico golfo y socia de gustavo petro jajajaja 🤣 vivir sabroso cobrar 35 millones de pesos sin pisar el congreso jajajaja bandida corrupta hp",2022-09-28T17:52:16.000Z,"[""@piedadcordoba""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575181612371038208,,piedadcordoba,1574892499818225671,34798360,
1575176963052171266,1528962464481697792,Yisel Padilla Hoyos,YiselPadillaHo1,https://pbs.twimg.com/profile_images/1528962567464538114/9uxbaadW_normal.png,2022-05-24T04:54:17.000Z,"Mi esencia",3,17,0,223,false,"",es,reply,"@ElWaynezowski @UltimaHoraCR @MinHacienda @CaracolRadio @Danivalencia9 Ya empezamos a vivir sabroso  q entradotas más suculentas  q viva la REFORMA PETRO!",2022-09-28T17:33:48.000Z,"[""@elwaynezowski"",""@ultimahoracr"",""@minhacienda"",""@caracolradio"",""@danivalencia9""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575176963052171266,,ElWaynezowski,1574848169648787468,56732230,
1575175139620454400,1081531012537036801,Francisco Javier Montoya Lopez,Francis10815772,https://pbs.twimg.com/profile_images/1626294860960395264/eOVhclLS_normal.jpg,2019-01-05T12:41:02.000Z,"Papelería y Variedades FJ",42,302,0,473,false,"",es,reply,"@RevistaSemana Señoras y señores se da comienzo al gran espectáculo el gran circo de la Paz Total en Colombia  la gran farsa o la gran mentira que le echaran al pueblo colombiano  a poner a vivir sabroso pero a los colegas de gustavo petro los guerrilleros juemadre",2022-09-28T17:26:33.000Z,"[""@revistasemana""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575175139620454400,,RevistaSemana,1575167066977492992,18079284,
1575173155228119040,4654321576,Ramon Siles,ramon_siles,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2015-12-30T13:37:47.000Z,"",38,355,0,15026,false,"",es,reply,"@BluRadioCo El país  de la anarquía que nos ofreció Petro.Cambio para que el pueblo Colombiano  sufra y sufra y los del P .H a vivir sabroso viajando por el mundocolocando sus amigossus familias.",2022-09-28T17:18:40.000Z,"[""@bluradioco""]",3,3,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575173155228119040,,BluRadioCo,1575162840390205440,622082899,
1575172060938383361,92817407,Romero,elhijodeirene,https://pbs.twimg.com/profile_images/1662496183850262528/QsiVTqV5_normal.jpg,2009-11-26T19:19:54.000Z,"Padawan y profesor universitario.",665,1685,15,23280,false,"🇨🇴",es,original,"La esposa de Petro fue la primera en comenzar a vivir sabroso.https://t.co/Jq90SdAg2H",2022-09-28T17:14:19.000Z,"[]",0,0,0,"[""https://x.com/BluRadioCo/status/1575094743553511425?t=ZwUxaDf7bUc-Dx6uLcjNSQ&s=19""]","https://x.com/BluRadioCo/status/1575094743553511425?t=ZwUxaDf7bUc-Dx6uLcjNSQ&s=19","[]",0,false,,"🇨🇴",https://x.com/user/status/1575172060938383361,,false,,,
1575166092850233354,1080612834961223681,Christian Hernandez,VisualSalvat,https://pbs.twimg.com/profile_images/1080613004000006144/bn51aK8J_normal.jpg,2019-01-02T23:52:31.000Z,"🇺🇦",113,77,4,8077,false,"Bogotá, D.C., Colombia",es,reply,"@lunadavid @petrogustavo Muy pendejo el que se haya creido las promesas de Gustavo Petro: se hicieron elegir para vivir sabroso al resto de Colombianos que se los coma el marrano.",2022-09-28T16:50:36.000Z,"[""@lunadavid"",""@petrogustavo""]",0,0,0,"[]",,"[]",0,false,,"Bogotá D.C. Colombia",https://x.com/user/status/1575166092850233354,,lunadavid,1575143803069005826,44740326,
1575163099732070402,1345764824,Angelo,Angelpallsant,https://pbs.twimg.com/profile_images/3522179074/faca3209ef6ae19bf27463cc51c7efac_normal.jpeg,2013-04-12T02:10:13.000Z,"",145,480,2,3258,false,"Barranquilla",es,reply,"@Danielbricen Eso es vivir sabroso lo que le prometio petro a costillas dr los pobres",2022-09-28T16:38:42.000Z,"[""@danielbricen""]",0,0,0,"[]",,"[]",0,false,,"Barranquilla",https://x.com/user/status/1575163099732070402,,Danielbricen,1574900246945177614,204448549,
1575161896176697344,1562253558426509312,Eli Juemother,Elijuemother69,https://pbs.twimg.com/profile_images/1578366186366144514/6oSnvVyR_normal.jpg,2022-08-24T01:41:59.000Z,"",2,6,0,1066,false,"",es,reply,"@AlexKleinO @BancoAgrario No sea lambón mamertico estrato 10 o espera que El Cacas Petro le tire un contratico o quiere algún subsidio para vivir sabroso.@AlexKleinO",2022-09-28T16:33:55.000Z,"[""@alexkleino"",""@bancoagrario""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575161896176697344,,AlexKleinO,1575142045911498756,1160341016567779330,
1575158326362607618,1016705930,Milena Guevara,Alexa02210,https://pbs.twimg.com/profile_images/1954909186640277506/X9BuhBpX_normal.jpg,2012-12-17T04:50:31.000Z,"",10,56,0,371,false,"",es,reply,"@SoyAliciaFranco No se a los seguidores de Petro les gusta es eso vivir sabroso 🤷🏼‍♀️ Ya esta mandada a recoger esa señora",2022-09-28T16:19:44.000Z,"[""@soyaliciafranco""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575158326362607618,,SoyAliciaFranco,1574949223090761728,1202350737751236608,
1575152472427053056,1562253558426509312,Eli Juemother,Elijuemother69,https://pbs.twimg.com/profile_images/1578366186366144514/6oSnvVyR_normal.jpg,2022-08-24T01:41:59.000Z,"",2,6,0,1066,false,"",es,reply,"@GustavoBolivar @AlvaroLeyva @LAURAGII Tan cínico el sinvergüenza carevieja @GustavoBolivar fue el y su amo El Cacas Petro quienes patrocinaron al drogadicto alcohólico y maricón Daniel Mendoza para injuriar al presidente Uribe.El falsario moroso es uno de los 4.000 ricos ponga a @ElQueLosDELATA a vivir sabroso",2022-09-28T15:56:29.000Z,"[""@gustavobolivar"",""@alvaroleyva"",""@lauragii"",""@elquelosdelata""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575152472427053056,,GustavoBolivar,1575132275909484544,50981729,
1575148956052590599,2759448632,hernando garcia m,hernandoagm,https://pbs.twimg.com/profile_images/1485343530788823046/fWm92ycm_normal.jpg,2014-08-23T16:55:03.000Z,"",585,2701,3,8592,false,"",es,reply,"@GustavoBolivar @AlvaroLeyva @LAURAGII d mendoza debe estar en compañía de juan carlos montes(el que le lleno de dólares las bolsas a petro)debe vivir sabroso en Europa",2022-09-28T15:42:30.000Z,"[""@gustavobolivar"",""@alvaroleyva"",""@lauragii""]",0,3,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575148956052590599,,GustavoBolivar,1575132275909484544,50981729,
1575142977386815492,1542120883300536320,DIOS Y PATRIA..,ArturoDomingo13,https://pbs.twimg.com/profile_images/2008620421369753601/iu6IEme5_normal.jpg,2022-06-29T12:21:17.000Z,"Colombia junta y libre.",870,1149,1,27148,false,"Bogotá, D.C., Colombia",es,reply,"@IvanCepedaCast SENADOR.LA ESPOSA DE PETRO LLEVA 23 DIAS FUERA DEL PAÍS DE ENTIERRO EN ENTIERRO.QUIEN PAGA ESO.ESO ES VIVÍR SABROSO.",2022-09-28T15:18:45.000Z,"[""@ivancepedacast""]",0,0,0,"[]",,"[]",0,false,,"Bogotá D.C. Colombia",https://x.com/user/status/1575142977386815492,,IvanCepedaCast,1575083067601223680,98781946,
1575135332827336706,884407417609572353,william hamburger,williamhamburg3,https://pbs.twimg.com/profile_images/1595807787686236160/scn8JZF2_normal.jpg,2017-07-10T13:42:14.000Z,"",71,305,1,16941,false,"Barranquilla, Colombia",es,reply,"@luchovoltios como dijo francia a vivir sabroso ..ya a nadie le importa nadie",2022-09-28T14:48:22.000Z,"[""@luchovoltios""]",0,0,0,"[]",,"[]",0,false,,"Barranquilla Colombia",https://x.com/user/status/1575135332827336706,,luchovoltios,1575115677295419392,1012764484249772032,
1575125832732971009,1437745462468087809,Giovanny carrion,Giovannycarrio7,https://pbs.twimg.com/profile_images/1437745572002291722/pPrPEoJk_normal.png,2021-09-14T11:50:30.000Z,"Z",2,124,1,90,false,"",es,reply,"@FranciaMarquezM Te admiro eres un maravilloso ser humano y definitivamente la gente debe aprender a respetar a los demás vas bien que nada te deprima Colombia va encaminada bien vamos Francia trabajemos PARA VIVIR SABROSO.",2022-09-28T14:10:37.000Z,"[""@franciamarquezm""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575125832732971009,,FranciaMarquezM,1574864504441151502,933739074401251328,
1575122124615843841,633419730,David Tovar🇺🇦,Davemaster84,https://pbs.twimg.com/profile_images/1772819113712185344/feiky9vq_normal.jpg,2012-07-12T00:50:20.000Z,"Yobana rusnya 👌💪🇺🇦",1612,3492,13,93188,false,"Vienna, Austria",es,reply,"@elamerikano @deniseadriana_h @IreneVelezT Si China es comunista de raíz y vivir allá debe ser un infierno ; pero ellos de tontos no tienen un pelo y en lugar de estar jugando al hippie le están apostando a la ciencia real para solucionar el problema energético. Petro quiere decrecer para vivir sabroso 🤦🏻",2022-09-28T13:55:53.000Z,"[""@elamerikano"",""@deniseadriana_h"",""@irenevelezt""]",0,0,1,"[]",,"[]",0,false,,"Vienna Austria",https://x.com/user/status/1575122124615843841,,elamerikano,1575120761270026241,162510955,
1575109522435080200,192956647,Maurovix .🇨🇴Latinoamérica sin socialismo✊,solanm815,https://pbs.twimg.com/profile_images/1372596981554642949/v5ogdHUq_normal.jpg,2010-09-20T16:23:00.000Z,"El socialismo fracasa cuando se les acaba el dinero de los demás......Margaret Tacher.",2901,4276,3,25252,false,"Cali",es,original,"@ElPensador75 @MiguelPoloP A exigir a otro mas bien pida la renuncia del CACAS o de FRANCIA que prometieron vivir sabroso y estan dejando matar a los afros en el cauca y en otras partes de la costa pacifica",2022-09-28T13:05:48.000Z,"[""@elpensador75"",""@miguelpolop""]",0,1,0,"[]",,"[]",0,false,,"Cali",https://x.com/user/status/1575109522435080200,,false,,,
1575102564932386816,98137150,Orlando Santiago FÉNIX VALOR,OrlandoSJFenix,https://pbs.twimg.com/profile_images/1616173133416878081/Ym59Wjti_normal.jpg,2009-12-20T14:27:11.000Z,"FÉNIX VALOR. Ing Fin- Esp Mcdo de Capitales - U R. INVERSOR-DOCENTE.   Matrícula Prof: 25303-249458 CND. 24 años de Experie. VALORAMOS SU EMPRESA.Inversor REAL",15539,19,265,35030,false,"COLOMBIA",es,original,"Esta publicación la coloqué el 29 de Mayo.Dure años Advirtiendo que Petro solo era un Farsante y se aprovechaba de la Ignorancia en temas económicos de la gente.Muchos advertimos que sería lo peor para Colombia.PERO LA GENTE PREFERIA TRAGARSE EL CUENTO DE  VIVIR SABROSO. https://t.co/YnflTlQsVX",2022-09-28T12:38:10.000Z,"[]",7,40,3,"[""https://x.com/OrlandoSJFenix/status/1575102564932386816/photo/1""]","https://x.com/OrlandoSJFenix/status/1575102564932386816/photo/1","[""http://pbs.twimg.com/media/Fdvjb46WYAAIWcv.jpg""]",0,true,"http://pbs.twimg.com/media/Fdvjb46WYAAIWcv.jpg","COLOMBIA",https://x.com/user/status/1575102564932386816,,false,,,
1575101158624231424,1250210946968162309,𝕬𝖓𝖉𝖗𝖊𝖘 𝕷𝖔𝖕𝖊𝖟,AndresLopezALA2,https://pbs.twimg.com/profile_images/1922103342907506688/i6V2uFxV_normal.jpg,2020-04-14T23:55:06.000Z,"Opositor anti-petrista defensor incansable de la democracia en Colombia y en todo el mundo  🇨🇴 🇺🇸",25003,24495,13,57387,false,"Bogotá, D.C., Colombia",es,original,"Ellos eran la avanzada de Gustavo Petro pero los colombianos querían vivir sabroso ahora 50 millones de colombianos nos toca aguantarnos una comunista un socialista como presidente por culpa de 11 millones de mediocres https://t.co/KnJeP7mxP1",2022-09-28T12:32:34.000Z,"[]",2,1,0,"[""https://twitter.com/jarizabaletaf/status/1574923509951758336""]","https://twitter.com/jarizabaletaf/status/1574923509951758336","[]",0,false,,"Bogotá D.C. Colombia",https://x.com/user/status/1575101158624231424,,false,,,
1575100709904994304,1444770529869799433,P3t3r,P3t3rS0y38,https://pbs.twimg.com/profile_images/1612068605645946883/PCrsjvIe_normal.jpg,2021-10-03T21:05:27.000Z,"😎",55,51,2,86301,false,"Aquí 📍",es,original,"En cualquier momento Gustavo Petro saca a Shakira de España rumbo a Bogotá para Vivir Sabroso y que no pague impuestos la malbañada progre esa.",2022-09-28T12:30:47.000Z,"[]",0,0,0,"[]",,"[]",0,false,,"Aquí 📍",https://x.com/user/status/1575100709904994304,,false,,,
1575097847867146245,304022156,Claudia Zapata T.,ClaudiaZ55,https://pbs.twimg.com/profile_images/1632957011628269568/bZ1f8pkW_normal.jpg,2011-05-23T20:08:29.000Z,"",229,692,2,1857,false,"Colombia",es,reply,"@SirTakaTaka @petrogustavo Petro ese es el vivir sabroso que nos das? Jajajjajajajajaja🤣 La gente por qué es así",2022-09-28T12:19:25.000Z,"[""@petrogustavo""]",0,1,0,"[]",,"[]",0,false,,"Colombia",https://x.com/user/status/1575097847867146245,,SebasCobb,1574947050780733440,118304141,
1575085195224457216,1459898410711060482,Wang José,Xwangjose,https://pbs.twimg.com/profile_images/1647018898741420040/gtJSB8ST_normal.jpg,2021-11-14T14:58:13.000Z,"",50,176,0,2222,false,"Colombia",es,original,"En Buenaventura creen que Petro es un Dios porque acá todo el mundo sueña con vivir del Estado y si es con un subsidio es mejor siempre quieren vivir sabroso a costilla de otro por eso hasta la que vende tinto paga extorsión.",2022-09-28T11:29:08.000Z,"[]",0,0,0,"[]",,"[]",0,false,,"Colombia",https://x.com/user/status/1575085195224457216,,false,,,
1575082522849181696,2872788897,rafael antonio esteb,rafaelestebans1,https://pbs.twimg.com/profile_images/1381002524497436676/tjEDK35U_normal.jpg,2014-11-11T20:17:24.000Z,"",5,122,0,1492,false,"",es,reply,"@rcnradio Que petro les dé posada en el palacio.Esos si quieren vivir sabroso y que todo se lo regalen.Siga ofreciendo petro.",2022-09-28T11:18:31.000Z,"[""@rcnradio""]",4,4,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575082522849181696,,rcnradio,1575079165732061185,40533752,
1575082251507109889,1493004910065065984,Jaime Riveros Tabares,RiverosTabares,https://pbs.twimg.com/profile_images/1493005048217014277/Oh9JL4_b_normal.png,2022-02-13T23:31:56.000Z,"",4,22,0,1037,false,"",es,reply,"@PalomaSenadora cual colombia salio la gente de bien el pueblo quiere las reformas y por encima de uds se van hacer no olvidar que el presidente se llama GUSTAVO PETRO y que ceso la urrible noche vivir sabroso es dia tras dia ver llorando a los uribistas",2022-09-28T11:17:27.000Z,"[]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575082251507109889,,PrensaPalomaV,1574518516098641920,1915063518,
1575026312225251335,52793664,JUAN A. PIRAQUIV,piraquiv,https://pbs.twimg.com/profile_images/958487463860883456/nbFgigIA_normal.jpg,2009-07-01T17:41:19.000Z,"",177,564,2,26657,false,"",es,original,"Renunciar jamás ella es del combo que llegaron para vivir sabroso la única forma de quitarnola de encima en este gobierno es saliendo vía DEA Airlines en overol naranja y con su copartidario Petro van a hacer lo posible por seguir robando ese sueldo y así comprar tiempo libre https://t.co/XeMavUpgvR",2022-09-28T07:35:10.000Z,"[]",0,0,0,"[""https://twitter.com/Danielbricen/status/1574900246945177614""]","https://twitter.com/Danielbricen/status/1574900246945177614","[]",0,false,,"",https://x.com/user/status/1575026312225251335,,false,,,
1574983643705253889,1502646170149175299,pancho XVI,alekusoo,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2022-03-12T14:02:30.000Z,"Contemplar la vida desde una playa con un cielo azul",19,118,0,4069,false,"",es,reply,"@VickyDavilaH @FranciaMarquezM @AlexLopezMaya Bienvenida doña Vicky al cambio. Con la verdad seremos libres. En 200 años la mentira fue el norte oscuro de este país. Empieza la paz total y vivir sabroso será la realidad del dueño de Francia Márquez. Colombia espera su sensatez.",2022-09-28T04:45:37.000Z,"[""@vickydavilah"",""@franciamarquezm"",""@alexlopezmaya""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1574983643705253889,,VickyDavilaH,1574822040724508672,242730842,
1574974824434192384,139927443,CERO FANATISMO,cero_fanatismo,https://pbs.twimg.com/profile_images/2270602084/image_normal.jpg,2010-05-04T02:29:05.000Z,"He perdido toda la confianza en la justicia Colombiana. Descaradamente gobiernan los probados criminales mientras sus opositores van presos por suposiciones.",802,1922,3,38342,false,"",es,reply,"@Maria04881166 @SENIOR_PC @petrogustavo Esa señora debería regresar a Colombia a vivir sabroso igual que lo hacen los venezolanos luego de que Chávez con ayuda de su mejor amigo Petro lograron el poder",2022-09-28T04:10:34.000Z,"[""@maria04881166"",""@senior_pc"",""@petrogustavo""]",0,1,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1574974824434192384,,Maria04881166,1540139584817954816,1438210137190240269,
1574966020757856257,1039301746672246789,CamiLord,_CamiLord,https://pbs.twimg.com/profile_images/1557786199137390594/jxRjEBLP_normal.jpg,2018-09-10T23:57:00.000Z,"",1813,1084,3,5040,false,"Colombia",es,original,"Petro es presidenteY automáticamente la selección colombia empieza a ganar... Esto es vivir sabroso",2022-09-28T03:35:35.000Z,"[]",2,12,0,"[]",,"[]",0,false,,"Colombia",https://x.com/user/status/1574966020757856257,,false,,,
1574960077311643648,274104875,ROCIO GRANADOS,ROCIORGTR,https://pbs.twimg.com/profile_images/1827496490102661120/Y8kx-Z_r_normal.jpg,2011-03-29T18:54:28.000Z,"",355,194,2,87813,false,"",es,reply,"@RepublicaNow En cambio Francia poco le ha tocado de vivir sabroso",2022-09-28T03:11:58.000Z,"[""@republicanow""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1574960077311643648,,RepublicaNow,1574775979368669186,1015783563227222016,
1574955802548654081,1339284471057682432,Cosme Fulanito,Kozme_Fulhanito,https://pbs.twimg.com/profile_images/1339284848494702598/w96vZOEL_normal.jpg,2020-12-16T19:01:29.000Z,"Nihilista e iconoclasta",183,61,0,17890,false,"",es,reply,"@soydeantioquia1 @petrogustavo @FranciaMarquezM Y si manda a Francia dirían: Vio esa negra solo quiere vivir sabroso lo único que quería ella era eso viajar a costillas de nosotros…qué clase de imbecil escribe detrás de esta cuenta? No no no no",2022-09-28T02:54:59.000Z,"[""@soydeantioquia1"",""@petrogustavo"",""@franciamarquezm""]",0,0,1,"[]",,"[]",0,false,,"",https://x.com/user/status/1574955802548654081,,soydeantioquia1,1574887106765365252,1555917514076557312,
1574952960991277056,1532870390774743041,yuvenntt,zeuss222,https://pbs.twimg.com/profile_images/1582163926451617793/2ZRA0Hei_normal.jpg,2022-06-03T23:45:08.000Z,"Ser original",7,6,0,8234,false,"",es,original,"Los petro bestias ñeros viciosos mantenidos hablaban tanto d los uribistas .....pero está Vieja la mujer del cacas está peor gasta q da miedo es peor q un sifón y ahí si no dicen nada éso si es vivir sabroso a costillas d nosotros los Colombianos https://t.co/g8mSgOPNUH",2022-09-28T02:43:41.000Z,"[]",1,1,0,"[""https://x.com/zeuss222/status/1574952960991277056/photo/1""]","https://x.com/zeuss222/status/1574952960991277056/photo/1","[""http://pbs.twimg.com/media/FdtbXUbWAAE1ySG.jpg""]",0,true,"http://pbs.twimg.com/media/FdtbXUbWAAE1ySG.jpg","",https://x.com/user/status/1574952960991277056,,false,,,
1574952835887808517,1238283044,Edithmj,Edithmjankowski,https://pbs.twimg.com/profile_images/1503195874549280768/Id13fulw_normal.jpg,2013-03-03T08:05:38.000Z,"Hija de Dios y Maria esposa y madre...Colombiana",115,685,1,5835,false,"",es,reply,"@FranciaMarquezM Sra. abortista donde hay asesinato nunca tendremos paz. X lo menos a los d raza negra los dejaron nacer y se les concedieron derechos la igualdad comienza desde la fecundación. Sabía ud q la mayor raza q sufre el aborto es negra? Cual igualdad? Su raza no puede vivir  sabroso!",2022-09-28T02:43:11.000Z,"[""@franciamarquezm""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1574952835887808517,,FranciaMarquezM,1574864504441151502,933739074401251328,
1574951883856543744,1556461005382746112,Luchy Vargas,LuchyVargas11,https://pbs.twimg.com/profile_images/1556461380210917377/GcuU6j8E_normal.jpg,2022-08-08T02:04:45.000Z,"",110,333,1,853,false,"",es,original,"@AlertaCol Eso sí es vivir sabroso eso era lo que querían al votar por petro de que se quejan eso se sabía nos van a cobrar más impuestos para ellos derrochar el dinero de nosotros",2022-09-28T02:39:24.000Z,"[""@alertacol""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1574951883856543744,,false,,,
1574948117782626305,1490506020849958920,Pedro Avlia,AvliaPedro,https://pbs.twimg.com/profile_images/1638188783777591296/SMrVwneA_normal.jpg,2022-02-07T02:02:01.000Z,"El fotbol",1,30,0,965,false,"",es,reply,"@gusgomez1701 @6AMCaracol @FranciaMarquezM Aun q es muy tristes q la traten así pero palante q ya vives sabroso mientras los q sufren están sin subcidios y menos pueden vivir sabroso como lo hace señora Francia",2022-09-28T02:24:27.000Z,"[""@gusgomez1701"",""@6amcaracol"",""@franciamarquezm""]",0,1,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1574948117782626305,,gusgomez1701,1574810406832713728,253315622,
1574945650151563264,1543943447232610305,cascaLABIA,adaluzgt,https://pbs.twimg.com/profile_images/1610970098524635137/Xqqo0cbl_normal.jpg,2022-07-04T13:03:28.000Z,"cuando los hijos de los ricos vayan a la guerra la guerra se acaba. antiuribista-antiduquista.",462,701,0,2416,false,"",es,reply,"@MargaritaRepo Claro que hay esperanza con este nuevo gobierno vamos a vivir sabroso mire la diferencia entre las marchas anteriores y la de ayer no le sacaron ojos a los jóvenes no hubo asesinatono  hubo infiltradosnada de desapariciones de jóvenes nuestro presidente Petro respetó.",2022-09-28T02:14:38.000Z,"[""@margaritarepo""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1574945650151563264,,MargaritaRepo,1574784679336546304,593765767,
1574935577870290944,1469895376333426695,José Rafael Barragán Benítez,JosRafaelBarra7,https://pbs.twimg.com/profile_images/1469895658215780363/NWqblO1R_normal.png,2021-12-12T05:03:28.000Z,"",197,208,4,46122,false,"",es,reply,"@FranciaMarquezM Ese racismo es únicamente para Francia y sus nadies o nadias. Los colombianos no pensamos en ese tema muchos no tenemos tiempo para pensar en racismo y vivir sabroso. La vicepresidenta no ha hecho nada que nos demuestre que es abogada o es mentira solo piensa en sus astrales.",2022-09-28T01:34:37.000Z,"[""@franciamarquezm""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1574935577870290944,,FranciaMarquezM,1574864504441151502,933739074401251328,
1574931596091990016,1571298108176228352,german,german57077214,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2022-09-18T00:41:19.000Z,"",0,40,0,97,false,"",es,reply,"@GustavoBolivar Yo vote por petro. Pero estoy arrepentido. nada de  lo que prometieron lo quieren hacer. El costo de vida por la subida de gasolina nos ba a poner a aguantar hambre. Y eso es vivir sabroso.....",2022-09-28T01:18:47.000Z,"[""@gustavobolivar""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1574931596091990016,,GustavoBolivar,1574734896152690691,50981729,
